timestamp,extranonce,patoshi
1240951547,109,1
1240953092,115,1
1240953252,33,0
1240953976,116,1
1240954246,162,0
1240955366,118,1
1240956031,121,1
1240957318,125,1
1240957992,128,1
1240959450,137,0
1240959485,130,1
1240960657,138,1
1240961419,147,1
1240962436,148,1
1240963206,157,1
1240963843,166,1
1240965056,172,1
1240965828,183,1
1240966654,186,1
1240966768,78,0
1240967108,188,1
1240967728,191,1
1240968246,7144,0
1240968869,195,1
1240969416,201,1
1240970338,203,1
1240971717,204,1
1240972204,210,1
1240973036,218,1
1240973696,7151,0
