height,block hash,is_spent,patoshi,patoshi_confidence_score
79210,00000000002f82160c46d4b49cd93eb9c16d9ee71cdf43d6911b72a6b91a6f03,1,0,
79211,00000000003c77574c9ce7374a4cbbe09947b9d3ec2079c7ac13b3125dfbcfc3,1,0,
79212,00000000000e1b2afb91fd001ac3974c05da930398b04fbb565c30ef6a086ca0,1,0,
79213,0000000000022540c32f6dd046626d5f2c9b36926b9a8829abf7bccceed4e926,1,0,
79214,000000000039eb614178915895948dccee2fa3ccf4d00f0467791942638e27e8,1,0,
79215,0000000000347172b462e728d8eab73b57c44c44b535a5754925407dcfdb50c8,1,0,
79216,00000000005bcdd459fa3dc70847fef216196e59e6d2cc456e3c1492b712b198,0,0,
79217,00000000000ea6ee3e6a0d57e23591c790ea065d0d3db002143d5b9db4e2e348,1,0,
79218,00000000004a2730e8c30b49ef237f778581fc1197ab1510e269fc9316d930a3,0,0,
79219,0000000000499683c442911a91b11fc0310aec027be064ed05996cb426d17eac,1,0,
79220,0000000000324010b9fb1d45b55113ba8122347d4f388cef0850670f7718fe12,1,0,
79221,000000000059c7ef87b84eeafc6db167c05483341f16597c4a1d6db006671dea,1,0,
79222,00000000004d23051adf84a478127b8245ea33283296f0c92e62aaed01f5267a,1,0,
79223,00000000001cc9da910dd97c1307807799f22327a7afaacad7e1da3d385ffa55,1,0,
79224,000000000033fcd5ecbd897815576460a02858ca7f1d4bf2e3c3d13872cea1ce,0,0,
79225,0000000000392e8781d8a87d411d333bedce9f49bd7d8f93efcdeb13e308c341,1,0,
79226,000000000006ccf1b3fc0bd2d97bb68990bb06cd74fbfb93d64975531b9de719,1,0,
79227,00000000002157d18d045f8f35b98a44b5f53e12f3b8519c7a2d1414a56d9876,1,0,
79228,00000000000e90f29038cd074c471cb6479067a1e706fa86f6fa950a923be1ce,1,0,
79229,000000000049b062c57a4a9b9751267ae56e48d2ab1b2ecd109e05907a8c4da9,0,0,
79230,000000000018e762403bb2390043b2fbb6e3c39bbd38f1a5ab70c14fb6e5e193,1,0,
79231,000000000057c22d89fe2beabe3ff50d8ec8a2e55cd3dc145a9476e2a4827250,1,0,
79232,000000000003bc70db4ae74b5fcbfea951bec317dbd14f9957d42ed8eaa08a4b,1,0,
79233,00000000003fe13d0c30a872c8d04926b9c09f468bceefe7156987434f6ac8cf,0,0,
79234,00000000001c6b56596cb7baec7aaecc4e098c4eb473e9a204e1a0620d9ff982,1,0,
79235,000000000041bd19a43481828bb7fa23ecdbadf1ffbc3b12e402009c9e5ede16,1,0,
79236,0000000000426f3f6789cd52a50234d73f3c65910704b812454261bd50733f33,1,0,
79237,00000000003bfb67f217c8475e165ac72bf4fea830b5ce05702f0a110db27a60,1,0,
79238,00000000005942c038cce29354c44bfd03875ed4bbcedaad458068816e1678e8,1,0,
79239,00000000004b3ff82a0c47d78d7886ab3b2bab48ddb4668e81a105eac0794475,0,0,
79240,000000000030c4db4b2a0f2b1630185814d50093cb3db7ea0f8bd848c8f44b11,1,0,
79241,000000000018b02a701a3dd8875bdc6ec6e95112ebcf2d30dfd7e774c9b37598,1,0,
79242,00000000000230cfa3e4696891a2d1016a38875ae690f9ee0925ad854a0030ad,1,0,
79243,000000000012bc6ab9bd73766ca1d33d096439e0423096ab1b0b553f3579f3ac,1,0,
79244,000000000057f8030cb1cc40035e47c7cfba859708459a11ef3ef8dd0d542e33,1,0,
79245,00000000003acb9e3189dd68e3a647f941b775a9bf2ae856cb8fd3aadc4d91cf,1,0,
79246,00000000001527a69b682430c4f96c0645b144e4a165290349536d2f0a245cc0,1,0,
79247,000000000030afb8e6ee8e2311bc307361a23f23b5b3e1400686704bf09f0cfa,1,0,
79248,00000000000db27ce6e2e7e13bd7b7018e79895f54db22efcb0369010c06ff57,1,0,
79249,00000000001d9252fba3e7044c621fc1fdf3f17397ee0bbfdafce29c16b3e9b6,1,0,
79250,00000000003794c01151cbf8e4668361630867fd844fa727fbaad9e7f1ecf5d8,1,0,
79251,00000000002bde95f5a254f4f14f5cf8d203e854f97917e611f86dcf4a0e9b83,1,0,
79252,000000000030884f4f39dc660c7cf1bfa461814db5ef1c15088f1952cb058bdb,1,0,
79253,0000000000414ad9f34811875ad1fae906bca1b47335ee4bd0f92312be8e99a8,1,0,
79254,0000000000048f809a8af15fee0145212b2ce796e4423a7ab6d1a0cb29b269a1,1,0,
79255,000000000051e78d88a95d372be39162cdbaf44e569283e72bdfb5e4483093c5,1,0,
79256,0000000000413cd44f25663a1788eddecaaf7ea7f77f86986c220c661fee13ee,1,0,
79257,0000000000391c1fb271afe0108f33fab9e6e2c591ed8655e3760030350da1aa,1,0,
79258,000000000045b8601f9984d19835c34b247b8837b408adcd3e384125cc645f50,1,0,
79259,0000000000380d22f7fb2f69b0bb4f69efad821a230315fd42db7062fe0fac35,1,0,
79260,00000000003368aec78b2527b93cde76ff97d3cdde206d9bed1c61fa3c33a943,1,0,
79261,00000000000cb251ee57f47468707f39e38cb3d45fc37ae318e6c3b794efe350,1,0,
79262,00000000004c1229ca0bae17b3577ba4fab8cdcae8ce73c8b822d75e0eb2fcf2,1,0,
79263,00000000001f923f6cce60c16b2e0feae03d096fa0baa3308e9e0aad124d40f8,1,0,
79264,000000000002813beaa7fb4851f59badb6ed5bcafb67d6dd0f59571a9e9b1512,1,0,
79265,00000000000396e05cd7a2165573a4bd3cea69e5b74b2fc5151eaf7c27d62388,0,0,
79266,000000000039ed05f5f21949669e824204bbdd5dd41c6f70ad6d1ed2adc2ae57,1,0,
79267,000000000016695d1873524da697dcdeb38307f3402779142275039b101fbb97,1,0,
79268,00000000004fe9bd421e3c6268c7eab5dd88912586918f72f54282cabb7870b4,1,0,
79269,0000000000348278741f22e21dc98df2fca96dbb6c2941b805b7158ad13ac1d3,1,0,
79270,00000000002a6f691896581ada14b7497b0d90b154351dd7dd384bf468a8c8bc,1,0,
79271,00000000004efd8c9f3af9d6af3ff591b848fcc670feac1a715e2a423654eb99,1,0,
79272,000000000051f5c834f42eb1e0af4f6c9dfc9a23c286d7f190348b6d9cad30fb,1,0,
79273,0000000000346cddf5dc70221be9051498cc998abdf5316bec4c307f85aef253,0,0,
79274,00000000001e6e95a853e1670fc0c360e62b2391c91031c1e44f3e08611d33fa,1,0,
79275,000000000024daa879701e4f54ffc773f8330e254370be22146ba852172e3cde,1,0,
79276,00000000003f2e59100bdc0e04a4ec5019845622b41ddc56d27e0f76d3da35ef,1,0,
79277,00000000002a2c2ba9f33cfb8150b4ac677bb1deabcad07a5fd64734967a13fe,1,0,
79278,0000000000279de93fe6c11418cd3b3ef5a39dbadb1f92186823c85c5acc2883,1,0,
79279,00000000000f4da0742440cfe99698d0a391e65a6e306ca4a2fa1d9097181034,1,0,
79280,00000000003c42bd0bede02fdb09708394442b5f49fea3df19ac87d7e72313d0,1,0,
79281,0000000000077650ab58947684e5d0606d5e80e20acd91cf994f0da8ee487176,0,0,
79282,000000000053d737835212f20813ef35ea0ea0332d8c106e5a6acedd711ff2af,1,0,
79283,000000000033e88c6ce32e93f026ed1160d5681c898b640a57598ad853d9da95,1,0,
79284,000000000058f630a362fba20be17b9346c15d81dff5db656b24dc801dad00d5,1,0,
79285,000000000001c7be10b178a532670fe1e759ad8471399cbf959b08a2e51c855e,0,0,
79286,00000000003706f36472a76ca9d065f8d6ea9d733315a71ac0db93637308a54d,1,0,
79287,0000000000445a26a5e6e1aa22f82643cd55c04ba13a4fa144e3e84d3c89e86f,1,0,
79288,000000000058cfd031f64533465fd0924ddb8f3796e649c20640b319f9e95975,1,0,
79289,0000000000047fb0f390101be26d820bf002b99f1ef0b8208c49867889c33799,1,0,
79290,00000000003210a44c4f4418acea8bc939c87e440d1ab10ed1db35e630c0e654,1,0,
79291,00000000001edc6046453152c0a1a53ce76f3a1c548b946ad15f564975624045,1,0,
79292,00000000002f353ac98a34faa02077bf4c29e3d9ab4527c3ced2625c262d86bc,1,0,
79293,0000000000362f95bbc8379a72e903f974ce604fade1cfd7b318337d22243689,1,0,
79294,000000000032da882cb319ee2784955472de463a36184bbeb013336cef1f28f3,1,0,
79295,00000000000b035a0e89cda81d4cbf40794dad51c5460ae49b034ec80e4075f7,0,0,
79296,00000000000fa7a13ccb9d4f0f1287182ed09aa130e139d5ec3f34e54e259551,0,0,
79297,00000000003c943191911cdbccdfda6e8237344ccadf6c7e5422b4b8627d36d0,1,0,
79298,00000000001365fe71a59776bf7523c819dadd41b0f4f8c571662a9d875a6fa3,1,0,
79299,000000000029ae0c0fa18ac81f8710c1aa926af885facc10db97c24bcb532fb1,1,0,
79300,000000000023ce18fb8f27b8d1666d796d4daa0cf26d8618167bdeac07cb3bc4,0,0,
79301,00000000004d03abcb902016245dea11b740734f57dcf0cb6b8a281cfbb36302,0,0,
79302,0000000000177f52dca6774783848558f13a5e9d02db564195b982bb4e820b70,1,0,
79303,000000000004b3ee9994feebe993daf8bd15abdba9f2ed188a3acb57bd535f7c,1,0,
79304,00000000002e982a49721884a996b6ea4958ab1e613dd8d3e210cf699184377a,1,0,
79305,000000000050180d89160404fec02966537ab79b34f19d2d9bc86a1e2b6112d3,1,0,
79306,0000000000163b53205156504132362d3098b6ea3f53e8544bae2ffa639e80e3,1,0,
79307,000000000028a723c73cd7f43998e6d133e45272291b269c71783ae53bcb510d,1,0,
79308,00000000003fbdd2eb3fe391cc086ca265a2fc3f183a572caf7b05d579c8590f,1,0,
79309,00000000005a5ce7cf02c5bfb12b2dc4dd8803dcf561b932fea57ad1f7ae0616,1,0,
79310,00000000001f830879e5395538feb130f6ce0507e1015ebd7dab4fd38bbc13e2,1,0,
79311,000000000042bcb349727836b125a5d1b66860c2716c72d8da1935fa245bf6f8,1,0,
79312,00000000001244b34f61dd36bb77908e16df6a87d993c01356ece98e5beac607,1,0,
79313,000000000052c9d8aa300a08b4acb1b3530fd7838c778d0b3cd692d84bd758c9,1,0,
79314,00000000005053742ea7f1d096d9481c1835a65f6bc4c01e3a65005b73dc39e3,1,0,
79315,000000000018ae8bd9097c2608c49eaa3f2963634a3d4105b0da15b649d8e91f,1,0,
79316,00000000004026f0bcf60b1c77f9b3e9fccdfe2945d2718cb90e6d1b58d5bade,1,0,
79317,00000000000ea61b674e6fa950a9586a8879c7731c1c847168b3720ab5480c6a,1,0,
79318,000000000036908d3db9c0154fc24d1eab95cbeccf0404e578ae05e9a53db5a7,1,0,
79319,00000000001504962af91b7f2c5e6eca0c4c7d50465f6fcf60449690394d077c,1,0,
79320,000000000055ccc57eb3dc892981eab7d5b0cc2ce06e3d64cb2096d334a26119,1,0,
79321,000000000040ee8dca9ed0d380a56e81bfa8e3f080e0af5af8c60d2acbc153e0,1,0,
79322,00000000000de49520107f81fa70208b2ddde03a5b39b8127c9c186ab9d0b238,1,0,
79323,000000000011623dcc75c51bb89be0b347b8303ee766ea63eda9cb49ee540806,1,0,
79324,00000000002c875589be6eb3765ba123a691b7422e5e91ef6f8208e885750a02,0,0,
79325,000000000019a7c9e7e0590cf3bfe15d35501a5d8e5dedb2252b0279a111ce9b,1,0,
79326,000000000029f6250b88cfbf3be9133c092bf06c4e1a3b9b983fe03d67849179,1,0,
79327,00000000003716dbc55481882849fb4d98156d17db1510daf70ee7e242b76eb7,0,0,
79328,00000000001942fbdfc6ea70c39e77812e32b8efc120e7215c23b69fd6929224,0,0,
79329,000000000007534f8c72f2cb82fd5be6159665831020d71ee2867ef98ecb3575,1,0,
79330,00000000004052f8432e6d18d4ede18c8a3f2871f4754c962086660f7c1f687d,1,0,
79331,000000000039fc4a767ec7a32ef9ea5f0dc848139eb7009cb8eae285aa65a38e,1,0,
79332,00000000004716ea8437b072d0eee15b6f254280ec366cf2e0afc98155c6547d,1,0,
79333,00000000003b1f35af18c716375d16da3958a76696324a82377dc846c41140c7,1,0,
79334,000000000041b0163dd95dcf92182422eaff065e20cb7ba338bf4b4d63bd14d4,1,0,
79335,000000000050ec83b2473393ddaca2a48e39acd808e660363872638f61c49a06,1,0,
79336,00000000000a10e5c88f190f11d293901516d713e0efd3a46469bb2083aa2d93,1,0,
79337,0000000000522c50a866c8cd23f8f16e53ea346ad26930766ed6c7063bec0e80,1,0,
79338,00000000004a3fc09c206688c369f29b9feb2dc3de4f5e48e5fbba714647f964,1,0,
79339,000000000026ed51d9bfbe2df5d01b3a3d89f6b852fb2693f08807380d6f86ab,1,0,
79340,00000000002897d78f864cb57ad369f4e9a86f80c1636b8b96cb8dd9ae0d8acf,1,0,
79341,00000000003161136f092c741e9e39676073958c26b97a868162228fa67c02b4,1,0,
79342,0000000000303bcb39cb42aeeb5dbdcc21270c614cc7c417864db0bc61d24b92,0,0,
79343,00000000000bd93df75324a716f5da7ed219f5e7c318ac093ff0fc7e6ba9639c,1,0,
79344,00000000004dbbaeb52ce99aca2a406e0c74e15ab40cfe4a0780dbf4d026972d,1,0,
79345,0000000000341da95b261a3462f3f8d68a0ca14bbd2a6d18eaf2c5f99583742e,1,0,
79346,000000000044053349daea096d705d16ebbe6ede811ef8d038d860478a964c41,1,0,
79347,000000000009097f7c1681c731b882f07abed4d4b749355cdf56beb787f94597,1,0,
79348,00000000000b6407832371a7a99cbf723f0c3639b902c1efb7aa2fd2541f5c62,1,0,
79349,000000000039e234bc892ae1b43c9bd8bd86d55cb066b5e188f662b17be70ab7,1,0,
79350,0000000000332b35512c6fce9076e8b1823c4588748f7150a344a38eea47d485,1,0,
79351,0000000000287620eb00361baa45fe9f2b8278b09f541f875f336b0e7372f362,1,0,
79352,00000000004e53d7e9689430da06a277b4495a37ed03d5cd734a22941dd9bfaa,1,0,
79353,00000000004e6d0ac6e096babff82660aaead6972a4025b482efb039f74614c4,1,0,
79354,000000000034922bc671fd5e6c92abd7d308094b629c64e7ae903732aa7c18c2,1,0,
79355,0000000000028488a838bc9d9e04670d35048ea4505300b5ff22deaf1414bdc0,1,0,
79356,00000000005328281c78598c6335d2ccc0ce9beaed56e0f43005d1a35442df9d,0,0,
79357,00000000002299f74832a1b61e7595f3879aa3bae4911c7b2687f03ae8045071,1,0,
79358,000000000030c6c0ee523c98bb91b531e0262f62bc2106b62e613cfe95d10e35,1,0,
79359,000000000050c119fb2234c5b8ed38f0088b3beecb3a9087e5d555b63ff0c6aa,1,0,
79360,00000000001ef64d046cb8bd1963fe850a38193bdd1aade814a4bf7cc82c09b2,1,0,
79361,000000000017553b58ae9d700f920f292f2dfcab62bd3603e927f554df74386a,1,0,
79362,00000000003b88ea23ab4ac2be1668977caeecd5d7bed64eb9f097b4475d1f06,1,0,
79363,000000000036f6e14e4264effacace2f64a74bc556d136cee5034e69692e7098,1,0,
79364,000000000049ae8183ed1af9944c942235d1ae58d859466c872a4361a69f92a0,1,0,
79365,000000000016f81bb62fc2106508519b4d25d7a6cbdfeca4581a6b97fbace897,0,0,
79366,000000000029c53ed74fd3a2a379addd7fbb141f883a832d93216c48cb470562,1,0,
79367,000000000033b7920e4c94609e7ce6a139a8891c1a745b2c8f38021f00a41891,1,0,
79368,00000000004a42d58d7af193af056a6f6fe29c30f9c7e5e9149ac0002f055206,0,0,
79369,000000000021f8f872445eb79e57558c89d2a583f329a4f7369826c0091262fb,1,0,
79370,00000000002ffb7f8d2d96d33b35d2eb70953392d7c79fbac9c1ce70466a870d,0,0,
79371,0000000000081771303da5e72ce427e8857b473eb34d4417dbcae99b5afa1dc1,1,0,
79372,0000000000468da80417209b81cd5211de464d804d0176372ccd9ffd347522b8,1,0,
79373,00000000004e70adc9f6468719ca90c4a536769b9d2467da908f01b42bcb9a72,1,0,
79374,0000000000169fae8e804b420d02b717a8bc8dc5a03fa6f584e544a3ba1296da,1,0,
79375,00000000003f41e9a448aaa459bb8d2615c92583af6ebac7f950bae4e0f2ac22,1,0,
79376,00000000000eb69c153b9c485291146291554c697afd063f2c28931712adedf5,1,0,
79377,00000000001124f5152c3b321eac1c4e28fd2404438f750bd0d876bf107ee2f6,1,0,
79378,00000000005920ec148ef61aa9c6f9a5492bb6334c713da4fdc5147fedaa94ad,1,0,
79379,00000000003d8281d2a8277bcc8d1c030c031e609b333263fea6d4b707e0504f,1,0,
79380,00000000005000cee96a75a5a110b998b71ee4e993a596ec760c24568291c54c,1,0,
79381,00000000001c04a5506af3693942562f48a17b1cefaf80f1fcb8f1570a8b2a95,1,0,
79382,000000000048412e1ac54c1af7039b97b166dfe9d4c2bbc89820deb560a2af1d,1,0,
79383,0000000000220650b869baaebaf1385cb5593c62ba7d2d13c6c537ea9678dfa0,1,0,
79384,0000000000248beea305fe1f5fc6a4c3d61ef0e224e3ec1794067db74aa06b59,1,0,
79385,00000000000bfdd51bb48c343b4db4391a829b095eb66aa9690f4a80e69c63d4,1,0,
79386,00000000004a90e572fd2dfc226e0c4937e5d8ef6d4457115329aa7e0e5594b2,1,0,
79387,000000000012938b1d65e751b68c65655f4712b2863b90c8d14810047fe5ba5f,1,0,
79388,0000000000008dcfbbc2b91dfe9859d63491150cde152e7823bf1aa9c5b9f6c5,1,0,
79389,00000000004643a5647458a1259996fce29cecaff4dfffc60e8019a0036baa73,1,0,
79390,000000000011f0844a2cb5159718039cc10d63d804b0f58e454438d286af3ece,1,0,
79391,00000000000b694cd06ebc96b98c594a1cb58219c1a07ce28c2f9258225d2efe,1,0,
79392,00000000003ebb27f67d86bf7883c9a625b6d7f54c70a49bc776c4ee30fe47a7,0,0,
79393,000000000034338b640757a0498a7d8a4484cb2d203374cff77285f71f4c8f16,1,0,
79394,00000000000fd445c7f726597a3916af4db3d1b9c22e890c86e24bad8415dde5,1,0,
79395,000000000052c1ab60eb3f06c67c87e7e64c5a6378a184fcaa601fa13059eb38,1,0,
79396,00000000004ae39841025b657a1b9dd65c98f7f5c5f2f1b1ca837435976300fb,1,0,
79397,00000000005434afdc6f6a5f80cb76d34456be61ce5c478ac699f47011780c36,1,0,
79398,000000000013823981ca54680497bad2933597df6de43fc25a71fe94a6160e03,0,0,
79399,0000000000368ed3732ebbb9870012c994ca6a298565a0a8a5f0d182490974b3,1,0,
79400,000000000021d821ec06be7173f413690bc5c4bc648dfa70b3b6763236f055b7,1,0,
79401,0000000000539783559ffe9cf1d7fdc316e52ba267cc9e4ca20cb4ed83d27af5,1,0,
79402,0000000000328bdeb64d242498b70ff9dbcd341b61505436fcc9e9b1caf77d0f,1,0,
79403,000000000022d630e5912299053e84b601bcefecebf6b491805c290280571326,0,0,
79404,0000000000410c3b3f166d11d89d926cb387d0e24c451f2f3fedd03f8ae89149,1,0,
79405,0000000000375b41fae2d9676b505cdecf5ab848ef4c6d84b451d15eeca77950,1,0,
79406,00000000003424bd797137dd47ef067ff77a5375074f64996164f3d2e79f5fed,1,0,
79407,000000000014afdd41e2ac33eac21f81038acadccbeeeb05d201ef65e3fed8bc,1,0,
79408,00000000003219cddb41be7d895dd930bbb3e177b258ff17f827df4ad1676f0c,1,0,
79409,00000000004bd3121bc2ad7b04ea2080e0d0f4aa16b53f69db786d539f4427f9,1,0,
79410,000000000027c6d1689a4ec9cd475c1d4f2e9ff8ccef0de8e82b0299265f6ae7,1,0,
79411,00000000004eada8bf42e7426ea37b9cbf73620d4b9866565fa155f0543e24e8,1,0,
79412,0000000000356e96baba625d70f8be06e348c746d782e2f18746bea435e25a6a,1,0,
79413,0000000000087e9041bded7c6862646d6aa0461beb08b03bfd89faec756884d8,1,0,
79414,000000000008e03dd814422de25f5dd590e518d6436fcd94696de73ed8e3124e,1,0,
79415,00000000004388840a431c37d3ae1533930670a69c371d923136c183a59391db,1,0,
79416,00000000001659ae97bbc69d7b631c1af7025af08dd0242a443d7e3cdac71d47,1,0,
79417,000000000021ffbbcbf4d66b5e358204a6aacaf6f152db64f8958efbfc733f33,1,0,
79418,00000000000d3321549b5a10b2d0398ae146afe0a6243249d0b325cb9177653e,1,0,
79419,00000000003bf6989b33313a0a5a3d62aa888a50ba838a7e00ad1687bb583044,1,0,
79420,00000000002b2997dd6d60a5e690e5d69e897e7c3f280c8749c56e5212d50c36,1,0,
79421,00000000001bde5474cea2d6b234741376aeac718666618cad4a95c0e2564c09,1,0,
79422,000000000041e790261032fecb2f2cc5a43e9160a8c23aa395892187ca2a8339,1,0,
79423,000000000023659f7f7ab57666975db2b5277fe167f39f7029c713f0084513e8,1,0,
79424,000000000010879b0a9e16828c1fc74a355a2b5244578cd8b12e655ad660baf4,1,0,
79425,00000000002a9811d014f7823b48cd301b11f6bb2db4f694b78ebd82d7f4a1ee,1,0,
79426,0000000000294120675548338076e41e69b2d8a63bec7834de6a80bc558956b9,1,0,
79427,00000000005459beb2c198993ee5b6fdcd498c780e12839ae9c659940ee9b738,1,0,
79428,00000000001a96bfb8944c2d9bf194b7dc4a433884907e4117b27738222ccc7e,1,0,
79429,000000000055afd16ced5f59a39a0ce09bbc7c9b8c49002ade29bd530cdfab34,1,0,
79430,00000000003de535ce86e76fd94e53c89be9ba1811e571b06c83bdfa0ac58f37,1,0,
79431,00000000003adcb31988f71aca135fcc144ffd56212abc71788bfde2fa15ae47,1,0,
79432,00000000004b96926d9ff2451daee8f481b4f725420155d10c27d3e95684495b,1,0,
79433,000000000005f15580f2f700078428a434f47e0d980a22b189b47a72a0aed750,1,0,
79434,0000000000117fb9d9567a2de2977cfb576a2ced48914ad6e82894ec8784f2e7,1,0,
79435,00000000004f1cee93341d5907db73cae16f7127389f13d64670450ea52ba7a4,0,0,
79436,00000000004c084f02d3bd1f36b49db684c878ff8060556b178cee23180cab13,0,0,
79437,00000000003183c1c9e0a0cfc68a7532ba2d5de303b2c5fef58a90b54f4a4574,1,0,
79438,00000000003208a6a6bec2292d401c2c415c030c114a8f93c1d79839dbd1a3c5,1,0,
79439,0000000000230e27fa0196939df9a5e9677482f8311908332b170fc74ba2b220,0,0,
79440,000000000032e4c35f043b1ef4c1173b7c0c13cd2ab8581f06fd1e8fed217d53,1,0,
79441,00000000000b02d0fcddeb80363aafff0d4cc390f614ec26505c344dd8c81de3,1,0,
79442,00000000005417441c581b621e2fe0a027c61d6ba339ea70f185d57aa41b7723,0,0,
79443,000000000007a9e7c5890920a7c5ae129c3591585b969877076ce516463adf78,0,0,
79444,00000000000eaff7e5156ffe18bc6f1d400060fca1ed77bc29e61417b26fa021,1,0,
79445,000000000046257fc49c573e5b275bbca8dbb00520448cf2e54b72e87996a510,1,0,
79446,00000000003701e0a0092168caf70bbc77d5a8aaf87cee2b7a4310254ffa93b1,1,0,
79447,00000000000e5358b49df166fe5c2109bb2453a6b918b13b0555058c9c6cb3e6,1,0,
79448,00000000003330262bbae759239bbceac4cd4188d36fba86d57d91b15bd375ba,0,0,
79449,00000000002f2792ba9a3a4bbec2bb518288456c389e5d5a2effdf538ce4b0a2,1,0,
79450,000000000032f851537358c43e3f8400ac89c596c70fe56a9c90d44ccea71063,1,0,
79451,0000000000338a475aa5afa1ae678122175f6bb8bdf2e5d4d6107c8a038725ee,1,0,
79452,000000000052a4e56d44760cc438e0ff9a061b610ac32a46bf15d2a6d918bb17,1,0,
79453,000000000032b44fc2ddf81dc88cd4c2f7325587dfde54ef1fb92a3e23cfa360,1,0,
79454,0000000000543ed8026ed0aa3cd89af14977e181b0a0d2f052f4e30b87cc8eec,1,0,
79455,0000000000380d83a3bc26638fd862c4aa80e846b5733a8c409fed5ea6ff04b2,1,0,
79456,00000000001e9eedf5127defd0d02623c98ccd40252178ef352965ab693c9d00,1,0,
79457,000000000041e46c2883d0e6473c7b5cfe0e4d558adadf1f8e0a4844489a042a,1,0,
79458,00000000002ce079afeef6e08b1292b106f8803adcc65bda743f8723e94f3acc,0,0,
79459,0000000000379c15ff1c642f5216ef1664a78c6f2e7ebfcaf891b51980bacad6,1,0,
79460,00000000002fdd6dc0328b58ea4521018c7f9dde9e14c9cbf93393a545301bd2,1,0,
79461,00000000003699807478aca9bd6df0e5c7651c2dabd4c1c92fde546ca7061f8f,1,0,
79462,000000000024247a9ecbc6a2cd425aa60d27856fb9b3ab3dc914577d2ca8a27b,1,0,
79463,000000000017985bf457fb25880d9001792753514a7416b6fcc365168e96909b,1,0,
79464,000000000015cea0a7418441bebd6e429bed2aa2a1999e15850b395cac053baf,1,0,
79465,00000000005451de26de372be1878ff63a2f729c8ff328795105d04392671246,1,0,
79466,000000000033dc2bbbb8cf9813f8a11502565022fd7909b63e8d868a5e1ba71e,1,0,
79467,00000000002d159bbe448c7ab57334da7e0cb53109a051b78f2605347c097cac,1,0,
79468,00000000001db462fbbcc89a47e533340d6d348dea9bfb916bb3822e3fe561b9,1,0,
79469,00000000000b7f5cdb74199a404fcf9813ebb8b211885f969b499469cb9c7a6d,1,0,
79470,000000000022e9902a5564787d44d81bf0f2d3456a6e402688ec5b913585aae7,1,0,
79471,00000000004241b8d95684eb49a39f49834441578566676d469b01bb5d68f2fd,1,0,
79472,000000000023a246cc642d45fd4b4835d9f8d6779592fa5b3795afc39c7ece4c,1,0,
79473,00000000004876c4a305e1d838cbd97fe2a84397ceee1c464c9c156c86eaa0df,1,0,
79474,0000000000328a477ccff380ba0aee7e73ea64e56ef6cac8b0f3878623fc9731,1,0,
79475,00000000000323506461328bf6d42f5dfff074b0a00d56071bf7551ed5cca04b,1,0,
79476,00000000002fe2f57689a4ce8816d88fa629398832265ddebe53af32fad3df94,0,0,
79477,00000000005a123966d5c095db72dcce1bc8014c625e6e1120638db8ea023bc8,0,0,
79478,0000000000450573559ac30856c4251f9eba2a2637a21037438ff589a993f218,1,0,
79479,0000000000485041f8af54c01e40da0b08deca64c4db38b32fefcd0e32882814,1,0,
79480,000000000016650688632af69372d6e0ef660992222dedfb023bbd36a074d6d1,1,0,
79481,0000000000140a65dd3bbd4ed573e26dbc0b422dbab2e007adc897ae3cccc697,1,0,
79482,00000000002cce1f6443614d32272d06cd310cd9425cd1ed044d397978b8b868,1,0,
79483,00000000001cb5e397519d137b194728dad123672d746c2c1879d09d3d2bd7d0,1,0,
79484,00000000004e8e9d5fc6e0acbe7b1d41767c4d7083eaad049026219a1313c587,1,0,
79485,00000000004c1a13b7bafb59a6fa98ad610b72d2e1e50cfa89a9d8faf14447f9,1,0,
79486,000000000001cfe54570104ba3f2e7cee981cc19ebb98774c0a80b4000460f4c,1,0,
79487,0000000000578c9343c400daab9146b027f89421b872016db53799847a618f1b,1,0,
79488,000000000030708b7627672f0ff31d5f0f378d5d30a8777e8224f29d5aa475e3,1,0,
79489,000000000018641497ac955fc150adf6f992e9d6345db6b7ea1bf726b6b4b2f1,1,0,
79490,00000000003641f3242a1f61599db543eb6488b7598fd266c044f5735baf8f31,1,0,
79491,000000000003a481f762c74337c796d7859306501a496b667b45e6ca6b90fe8e,1,0,
79492,0000000000530375c67846b2ff5d5ffbb6bc0b5cc97e7c90e9e1629ca11eb3cc,1,0,
79493,00000000001d2d0d070d5309e7f273dd740d6f284547ab895d86bf90d8047755,1,0,
79494,000000000030525e7ee28dbdb1258fe6439da8e698276d4306811ec5efa26199,1,0,
79495,00000000000f6303f385bae569407feedce746de0a7ec846f5a17c2c48f01608,0,0,
79496,000000000013c500a854b1129a68e4c408ffeeb5ae6c00e94605d7ed3397472a,1,0,
79497,0000000000599d99481e34a4e3b7fa7b9c640115ccfff664ecf2c5415fd806e7,1,0,
79498,0000000000128e44e3b9cfc86c775bbe1a570d514e74b84d4280db253d5c02d2,1,0,
79499,000000000042152ab12d5b7d97c8d24744291114048758edbd9c7f06f689ee67,1,0,
79500,00000000002064fcb7e89948378381e247c514f78f8d441597f3419d47e9f282,1,0,
79501,000000000038638db89212453807de4282e53ab37df5412795faf44e5617fe00,0,0,
79502,000000000023e9d326808817ee2d628c097746e48eeb157ccc5a82a66afb2f56,1,0,
79503,000000000033902451c90bc6f85ea8fd371bc299d122eeeb506b4113d8ef8999,1,0,
79504,00000000001aa62850aea3dda34b3a9af269a0cac44c3ea481206bdfdf5dfd91,1,0,
