days_ago,years_ago,date_iso,timestamp_utc,block_height,historical_price,current_price,dca_basis,invested_usd,btc_accum,purchase_count,is_price_above,window_end_timestamp_utc
745,2.0396988364,2024-06-13,2024-06-13 23:50:00,847826,66751.0584813773,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
744,2.0369609856,2024-06-14,2024-06-14 23:50:00,847957,66010.3307548423,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
743,2.0342231348,2024-06-15,2024-06-15 23:50:00,848091,66188.6098339666,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
742,2.0314852841,2024-06-16,2024-06-16 23:50:00,848253,66625.3825250137,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
741,2.0287474333,2024-06-17,2024-06-17 23:50:00,848394,66492.7981793497,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
740,2.0260095825,2024-06-18,2024-06-18 23:50:00,848545,65160.1241537217,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
739,2.0232717317,2024-06-19,2024-06-19 23:50:00,848682,64929.8045033661,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
738,2.0205338809,2024-06-20,2024-06-20 23:50:00,848814,64855.2539924026,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
737,2.0177960301,2024-06-21,2024-06-21 23:50:00,848954,64066.1051619201,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
736,2.0150581793,2024-06-22,2024-06-22 23:50:00,849106,64259.3301254128,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
735,2.0123203285,2024-06-23,2024-06-23 23:50:00,849216,63216.6642439661,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
734,2.0095824778,2024-06-24,2024-06-24 23:50:00,849370,60318.1804473846,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
733,2.0068446270,2024-06-25,2024-06-25 23:50:00,849495,61802.3702304301,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
732,2.0041067762,2024-06-26,2024-06-26 23:50:00,849617,60778.0653177623,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
731,2.0013689254,2024-06-27,2024-06-27 23:50:00,849745,61588.1769955159,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
730,1.9986310746,2024-06-28,2024-06-28 23:50:00,849882,60301.9818950371,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
729,1.9958932238,2024-06-29,2024-06-29 23:50:00,850036,60871.0868440363,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
728,1.9931553730,2024-06-30,2024-06-30 23:50:00,850158,62754.3103608551,60129.2000000000,81760.8525387412,25.0000000000,0.0003057698,25,0,2026-06-28 02:00:00
727,1.9904175222,2024-07-01,2024-07-01 23:50:00,850301,62833.0670673428,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
726,1.9876796715,2024-07-02,2024-07-02 23:50:00,850448,62024.3945152038,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
725,1.9849418207,2024-07-03,2024-07-03 23:50:00,850593,60232.0474412260,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
724,1.9822039699,2024-07-04,2024-07-04 23:50:00,850733,57170.3382491864,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
723,1.9794661191,2024-07-05,2024-07-05 23:50:00,850854,56740.6690076138,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
722,1.9767282683,2024-07-06,2024-07-06 23:50:00,851019,58208.9785386202,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
721,1.9739904175,2024-07-07,2024-07-07 23:50:00,851159,55884.8814534343,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
720,1.9712525667,2024-07-08,2024-07-08 23:50:00,851319,56650.6211722978,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
719,1.9685147159,2024-07-09,2024-07-09 23:50:00,851473,58021.5340377792,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
718,1.9657768652,2024-07-10,2024-07-10 23:50:00,851610,57720.3008105797,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
717,1.9630390144,2024-07-11,2024-07-11 23:50:00,851749,57369.0262138897,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
716,1.9603011636,2024-07-12,2024-07-12 23:50:00,851899,57907.2827275081,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
715,1.9575633128,2024-07-13,2024-07-13 23:50:00,852051,59225.0012274809,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
714,1.9548254620,2024-07-14,2024-07-14 23:50:00,852218,60748.8078238425,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
713,1.9520876112,2024-07-15,2024-07-15 23:50:00,852372,64816.9399318620,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
712,1.9493497604,2024-07-16,2024-07-16 23:50:00,852520,65172.1164849953,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
711,1.9466119097,2024-07-17,2024-07-17 23:50:00,852679,64120.9202628393,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
710,1.9438740589,2024-07-18,2024-07-18 23:50:00,852808,63959.4300477669,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
709,1.9411362081,2024-07-19,2024-07-19 23:50:00,852955,66707.0678088278,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
708,1.9383983573,2024-07-20,2024-07-20 23:50:00,853119,67204.9514832769,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
707,1.9356605065,2024-07-21,2024-07-21 23:50:00,853290,68077.2658880114,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
706,1.9329226557,2024-07-22,2024-07-22 23:50:00,853467,67614.9074351261,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
705,1.9301848049,2024-07-23,2024-07-23 23:50:00,853637,65929.5908976716,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
704,1.9274469541,2024-07-24,2024-07-24 23:50:00,853778,65399.0192727271,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
703,1.9247091034,2024-07-25,2024-07-25 23:50:00,853940,65726.3447730287,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
702,1.9219712526,2024-07-26,2024-07-26 23:50:00,854101,67896.8787415156,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
701,1.9192334018,2024-07-27,2024-07-27 23:50:00,854255,68069.8245781841,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
700,1.9164955510,2024-07-28,2024-07-28 23:50:00,854403,68222.7149148794,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
699,1.9137577002,2024-07-29,2024-07-29 23:50:00,854580,66805.9854758281,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
698,1.9110198494,2024-07-30,2024-07-30 23:50:00,854731,66225.4696191826,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
697,1.9082819986,2024-07-31,2024-07-31 23:50:00,854871,64687.8374433244,60129.2000000000,82474.2607283727,24.0000000000,0.0002909999,24,0,2026-06-28 02:00:00
696,1.9055441478,2024-08-01,2024-08-01 23:50:00,855012,65361.2898566105,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
695,1.9028062971,2024-08-02,2024-08-02 23:50:00,855137,61414.6703903518,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
694,1.9000684463,2024-08-03,2024-08-03 23:50:00,855272,60692.7465513283,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
693,1.8973305955,2024-08-04,2024-08-04 23:50:00,855413,58008.0604870608,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
692,1.8945927447,2024-08-05,2024-08-05 23:50:00,855571,54017.7875253875,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
691,1.8918548939,2024-08-06,2024-08-06 23:50:00,855711,56002.9878639063,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
690,1.8891170431,2024-08-07,2024-08-07 23:50:00,855832,55041.6039236460,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
689,1.8863791923,2024-08-08,2024-08-08 23:50:00,855960,61784.6807672979,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
688,1.8836413415,2024-08-09,2024-08-09 23:50:00,856092,60925.3573108650,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
687,1.8809034908,2024-08-10,2024-08-10 23:50:00,856221,60879.1047785142,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
686,1.8781656400,2024-08-11,2024-08-11 23:50:00,856382,58757.7734285243,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
685,1.8754277892,2024-08-12,2024-08-12 23:50:00,856519,59342.1206789390,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
684,1.8726899384,2024-08-13,2024-08-13 23:50:00,856668,60595.3481904949,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
683,1.8699520876,2024-08-14,2024-08-14 23:50:00,856798,58732.3365757333,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
682,1.8672142368,2024-08-15,2024-08-15 23:50:00,856959,57619.4649865465,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
681,1.8644763860,2024-08-16,2024-08-16 23:50:00,857100,58921.3360823619,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
680,1.8617385352,2024-08-17,2024-08-17 23:50:00,857250,59446.2624508841,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
679,1.8590006845,2024-08-18,2024-08-18 23:50:00,857407,58482.7453172541,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
678,1.8562628337,2024-08-19,2024-08-19 23:50:00,857537,59569.7229493952,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
677,1.8535249829,2024-08-20,2024-08-20 23:50:00,857686,59051.2774869839,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
676,1.8507871321,2024-08-21,2024-08-21 23:50:00,857834,61164.6944167579,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
675,1.8480492813,2024-08-22,2024-08-22 23:50:00,857991,60388.1533923417,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
674,1.8453114305,2024-08-23,2024-08-23 23:50:00,858157,64033.1899577438,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
673,1.8425735797,2024-08-24,2024-08-24 23:50:00,858311,64120.1732328145,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
672,1.8398357290,2024-08-25,2024-08-25 23:50:00,858443,64308.3831661740,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
671,1.8370978782,2024-08-26,2024-08-26 23:50:00,858577,62929.6078626517,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
670,1.8343600274,2024-08-27,2024-08-27 23:50:00,858718,59545.8405351091,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
669,1.8316221766,2024-08-28,2024-08-28 23:50:00,858880,59024.8230392339,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
668,1.8288843258,2024-08-29,2024-08-29 23:50:00,859012,59352.7290331122,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
667,1.8261464750,2024-08-30,2024-08-30 23:50:00,859151,59145.6299649464,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
666,1.8234086242,2024-08-31,2024-08-31 23:50:00,859302,58971.6543364991,60129.2000000000,83610.6135448252,23.0000000000,0.0002750847,23,0,2026-06-28 02:00:00
665,1.8206707734,2024-09-01,2024-09-01 23:50:00,859443,57319.9485439699,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
664,1.8179329227,2024-09-02,2024-09-02 23:50:00,859611,59099.3799773517,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
663,1.8151950719,2024-09-03,2024-09-03 23:50:00,859759,57469.4226985167,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
662,1.8124572211,2024-09-04,2024-09-04 23:50:00,859909,57982.5872161001,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
661,1.8097193703,2024-09-05,2024-09-05 23:50:00,860064,56163.8494779936,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
660,1.8069815195,2024-09-06,2024-09-06 23:50:00,860210,53914.8198573214,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
659,1.8042436687,2024-09-07,2024-09-07 23:50:00,860369,54174.6012164995,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
658,1.8015058179,2024-09-08,2024-09-08 23:50:00,860535,54796.3110707265,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
657,1.7987679671,2024-09-09,2024-09-09 23:50:00,860681,57106.0488471756,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
656,1.7960301164,2024-09-10,2024-09-10 23:50:00,860816,57626.3829411293,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
655,1.7932922656,2024-09-11,2024-09-11 23:50:00,860924,57388.9397831628,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
654,1.7905544148,2024-09-12,2024-09-12 23:50:00,861077,58121.3182559756,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
653,1.7878165640,2024-09-13,2024-09-13 23:50:00,861200,60637.8903086522,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
652,1.7850787132,2024-09-14,2024-09-14 23:50:00,861340,60001.4544149817,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
651,1.7823408624,2024-09-15,2024-09-15 23:50:00,861489,59207.1911017603,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
650,1.7796030116,2024-09-16,2024-09-16 23:50:00,861615,58232.1797464585,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
649,1.7768651608,2024-09-17,2024-09-17 23:50:00,861766,60304.8912841112,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
648,1.7741273101,2024-09-18,2024-09-18 23:50:00,861904,61321.1441185249,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
647,1.7713894593,2024-09-19,2024-09-19 23:50:00,862026,62967.5470227986,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
646,1.7686516085,2024-09-20,2024-09-20 23:50:00,862170,63122.1799985990,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
645,1.7659137577,2024-09-21,2024-09-21 23:50:00,862305,63486.4422198549,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
644,1.7631759069,2024-09-22,2024-09-22 23:50:00,862442,63567.3701072749,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
643,1.7604380561,2024-09-23,2024-09-23 23:50:00,862587,63322.5513906897,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
642,1.7577002053,2024-09-24,2024-09-24 23:50:00,862733,64338.7124999745,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
641,1.7549623546,2024-09-25,2024-09-25 23:50:00,862873,63078.0508015470,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
640,1.7522245038,2024-09-26,2024-09-26 23:50:00,863007,65134.2092380844,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
639,1.7494866530,2024-09-27,2024-09-27 23:50:00,863143,65767.3370500298,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
638,1.7467488022,2024-09-28,2024-09-28 23:50:00,863272,65920.3371684084,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
637,1.7440109514,2024-09-29,2024-09-29 23:50:00,863425,65673.0046394970,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
636,1.7412731006,2024-09-30,2024-09-30 23:50:00,863564,63245.6748863735,60129.2000000000,84685.3745281170,22.0000000000,0.0002597851,22,0,2026-06-28 02:00:00
635,1.7385352498,2024-10-01,2024-10-01 23:50:00,863722,60895.0403429122,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
634,1.7357973990,2024-10-02,2024-10-02 23:50:00,863876,60649.1868950116,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
633,1.7330595483,2024-10-03,2024-10-03 23:50:00,864033,60740.5122693724,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
632,1.7303216975,2024-10-04,2024-10-04 23:50:00,864204,62104.6742803113,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
631,1.7275838467,2024-10-05,2024-10-05 23:50:00,864354,62075.3438501407,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
630,1.7248459959,2024-10-06,2024-10-06 23:50:00,864505,62824.6236895588,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
629,1.7221081451,2024-10-07,2024-10-07 23:50:00,864661,62306.8746342290,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
628,1.7193702943,2024-10-08,2024-10-08 23:50:00,864828,62184.5941290960,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
627,1.7166324435,2024-10-09,2024-10-09 23:50:00,864955,60591.1857899384,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
626,1.7138945927,2024-10-10,2024-10-10 23:50:00,865110,60232.8258629853,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
625,1.7111567420,2024-10-11,2024-10-11 23:50:00,865251,62401.4271592908,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
624,1.7084188912,2024-10-12,2024-10-12 23:50:00,865393,63185.4026459960,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
623,1.7056810404,2024-10-13,2024-10-13 23:50:00,865531,62799.2082591529,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
622,1.7029431896,2024-10-14,2024-10-14 23:50:00,865670,66058.7589660405,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
621,1.7002053388,2024-10-15,2024-10-15 23:50:00,865827,67025.2027530298,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
620,1.6974674880,2024-10-16,2024-10-16 23:50:00,865968,67642.1517476881,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
619,1.6947296372,2024-10-17,2024-10-17 23:50:00,866125,67316.2632891637,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
618,1.6919917864,2024-10-18,2024-10-18 23:50:00,866260,68446.8400345143,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
617,1.6892539357,2024-10-19,2024-10-19 23:50:00,866433,68369.9047054396,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
616,1.6865160849,2024-10-20,2024-10-20 23:50:00,866606,68937.6077371636,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
615,1.6837782341,2024-10-21,2024-10-21 23:50:00,866776,67409.9601932469,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
614,1.6810403833,2024-10-22,2024-10-22 23:50:00,866916,67346.7340607424,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
613,1.6783025325,2024-10-23,2024-10-23 23:50:00,867067,66678.7070632781,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
612,1.6755646817,2024-10-24,2024-10-24 23:50:00,867210,68170.2098425850,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
611,1.6728268309,2024-10-25,2024-10-25 23:50:00,867367,66501.3509559895,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
610,1.6700889802,2024-10-26,2024-10-26 23:50:00,867512,67018.1550845578,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
609,1.6673511294,2024-10-27,2024-10-27 23:50:00,867672,67943.9675994587,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
608,1.6646132786,2024-10-28,2024-10-28 23:50:00,867841,69842.8951779753,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
607,1.6618754278,2024-10-29,2024-10-29 23:50:00,867999,72737.4266476475,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
606,1.6591375770,2024-10-30,2024-10-30 23:50:00,868168,72331.8309326851,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
605,1.6563997262,2024-10-31,2024-10-31 23:50:00,868325,70251.0196618344,60129.2000000000,86655.4042526121,21.0000000000,0.0002423392,21,0,2026-06-28 02:00:00
604,1.6536618754,2024-11-01,2024-11-01 23:50:00,868479,69513.1578978095,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
603,1.6509240246,2024-11-02,2024-11-02 23:50:00,868620,69293.2051422515,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
602,1.6481861739,2024-11-03,2024-11-03 23:50:00,868750,68823.9358513952,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
601,1.6454483231,2024-11-04,2024-11-04 23:50:00,868903,67762.7776282515,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
600,1.6427104723,2024-11-05,2024-11-05 23:50:00,869042,69372.3571089419,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
599,1.6399726215,2024-11-06,2024-11-06 23:50:00,869194,75638.9896651287,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
598,1.6372347707,2024-11-07,2024-11-07 23:50:00,869351,75958.4634812625,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
597,1.6344969199,2024-11-08,2024-11-08 23:50:00,869492,76544.7567005686,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
596,1.6317590691,2024-11-09,2024-11-09 23:50:00,869631,76707.9980608925,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
595,1.6290212183,2024-11-10,2024-11-10 23:50:00,869779,80424.6318165981,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
594,1.6262833676,2024-11-11,2024-11-11 23:50:00,869916,88766.3358798817,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
593,1.6235455168,2024-11-12,2024-11-12 23:50:00,870062,88223.5892037158,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
592,1.6208076660,2024-11-13,2024-11-13 23:50:00,870196,90445.5352752674,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
591,1.6180698152,2024-11-14,2024-11-14 23:50:00,870326,87369.3552045294,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
590,1.6153319644,2024-11-15,2024-11-15 23:50:00,870477,90932.8126344145,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
589,1.6125941136,2024-11-16,2024-11-16 23:50:00,870631,90562.4189070951,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
588,1.6098562628,2024-11-17,2024-11-17 23:50:00,870783,89804.7894210569,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
587,1.6071184120,2024-11-18,2024-11-18 23:50:00,870938,90553.7657736696,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
586,1.6043805613,2024-11-19,2024-11-19 23:50:00,871115,92238.1916222907,60129.2000000000,88527.8973481138,20.0000000000,0.0002259175,20,0,2026-06-28 02:00:00
