Index,Address,Type,Status,Value,Balance,Create Block,Redeem Block,Create Time,Redeem Time
49025,1Ag21UzS3dWQme2s5LRfwkEuefwwukQPt8,S3-COIN-1-AG,Redeemed,1.00000000,0E-8,262317,933348,1381198851,1769072841
49189,1Ag2T86ydsdVhany1F6vB9fHAim3QEDM2D,S3-COIN-1-AG,Redeemed,1.00000000,0E-8,262317,933348,1381198851,1769072841
49197,1Ag2USXoiUoboEYdWZfL8HE3XPTQevxjJc,S3-COIN-1-AG,Redeemed,1.00000000,0E-8,262317,933348,1381198851,1769072841
56302,1Agb7Gqn6DHR8peJmePJ6mVX6bTaixFkro,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,259538,933348,1379907559,1769072841
56400,1AgbmcKYUZsNcY5WaXmi5TY9j7se1mxr8K,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,259538,933348,1379907559,1769072841
56411,1AgbNfPsVQX2RAiuF4LVvkkE6yJDFTXpZE,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,259538,933348,1379907559,1769072841
56412,1AgbNGagBEBmshD5WSGZvtKMKUfwgPJ233,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,259538,933348,1379907559,1769072841
32007,12B2HKQQMb2T1hbAaNYQGWFxBwKw1beHYf,S2-COIN-0.5,Redeemed,0.50000000,0E-8,259538,933346,1379907559,1769071149
32183,12BoSsFF8DLLBG84TdP7FaprQ4NpvnzvC6,S2-COIN-0.5,Redeemed,0.50000000,0E-8,259538,933346,1379907559,1769071149
61259,1AgyMQt824Jd6sapXU5Bd2vBncJ8huGUbB,S3-COIN-0.1-AG,Redeemed,0.10000000,0E-8,262317,933346,1381198851,1769071149
61197,1AgyDr4mDxMdvqiJpTCsrEnpGbnqrooer2,S3-COIN-0.1-AG,Redeemed,0.10000000,0E-8,262317,933343,1381198851,1769070693
61213,1AgyFVFeDjPhZF9eoMh9hK3GAPznMD78CC,S3-COIN-0.1-AG,Redeemed,0.10000000,0E-8,262317,933343,1381198851,1769070693
61225,1Agyhn5JSUVP3T7ULDLS85bsdapUJzk849,S3-COIN-0.1-AG,Redeemed,0.10000000,0E-8,262317,933343,1381198851,1769070693
61263,1AgynQb5tModCL8NTVWqQ3RuFyALoKh4NS,S3-COIN-0.1-AG,Redeemed,0.10000000,0E-8,262317,933343,1381198851,1769070693
14927,1CabucauVwk22YQQp8FEfjTzHpFtFMAGEB,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,167452,933203,1329622453,1768986195
30597,126dNJK7ug6XFPD1d2WLx9PxoVosfwCD9j,S2-COIN-0.5,Redeemed,0.50000000,0E-8,234583,933129,1367732370,1768940125
28602,1GLutqiak35M6nUhDiHCxWkdHxhKMTYgSW,S2-COIN-25,Redeemed,25.00000000,0E-8,198109,933022,1347259259,1768875898
5212,1CuBSDVCeNnWwX3bNaiZfygVz4iwnQUhy1,S1-COIN-5,Redeemed,5.00000000,0E-8,198109,933016,1347259259,1768872349
5235,1CVUHgeAfZzCdjx4cZathE6A8Hu1seZUYL,S1-COIN-5,Redeemed,5.00000000,0E-8,198109,933015,1347259259,1768870986
3881,1A7RrheFLuV1XphZgkb7zEdHHuvDr73sZg,S1-COIN-1,Redeemed,1.00000000,0E-8,154173,933003,1321855949,1768864717
24925,1GC6Jj1iq4yCEQQTTE62ZeTpa5QUCRb5Wb,S2-BAR-DIY,Redeemed,0.00100000,0E-8,249932,932654,1375505237,1768659775
3289,18v7EM9RVTHSwNwuzcLZ8PWzGn1bLpm4Y9,S1-COIN-1,Redeemed,1.00000000,0E-8,152169,932401,1320616367,1768496453
12034,1Ag2AY2GFKRPsPamrY41ZnPD6xsi7Y3gFu,S3-COIN-1-AG,Redeemed,1.00000000,0E-8,250630,932392,1375838062,1768493183
5672,1Dubrbg4Uf5gYXiqu6voJ4cgmaF4229gDp,S1-COIN-1,Redeemed,1.00000000,0E-8,186960,932355,1341097639,1768463425
5674,1DUKcGv5bD5r9Q4yFY2UsCXqxyQrLpfmxd,S1-COIN-1,Redeemed,1.00000000,0E-8,186960,932264,1341097639,1768408458
40042,134V5rSdsPRYyKLFU58NCYR2Cg39ECYDWS,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,932012,1362029921,1768242402
1914,15YZZSp4JE1wZ8w52NFf4TSe635cP74Hei,S1-COIN-1,Redeemed,1.00000000,0E-8,150583,931969,1319548859,1768214309
28319,1GdZvyYfM579j6XKxyhbFs8NpCfbJSjPL9,S2-COIN-25,Redeemed,25.00000000,0E-8,156851,931924,1323479539,1768190288
40098,134zXwQsW8QQLE74MQhPhRfhpYFBrKLRG4,S2-COIN-1-2013,Redeemed,1.00000000,2E-8,223535,931867,1362029921,1768155353
12087,1Ag48TWRZkD41x3AwZErLmNGjAAbryuw5E,S3-COIN-1-AG,Redeemed,1.00000000,0E-8,250630,931571,1375838062,1767978192
258,12jKvsXYhrJAVBZ6g3Eo3hMUA6u5v8a6WP,S1-COIN-1,Redeemed,1.00000000,0E-8,144392,931182,1315426344,1767734501
38975,131Ca2Z7BLU3PhEwWbqmHoW4ujJhNSLgDy,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,224855,931098,1362758332,1767676496
56458,1AgbUSRdjfuhnhUho8kdtLJ3ib2YjKpdCK,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,254609,930942,1377668812,1767578186
56485,1AgbYe4y2efwa7cg1M5sSz2P1jrApdpyd7,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,254609,930942,1377668812,1767578186
39005,131fkuBUPFYWUrtBd8z3W7GXitnJ6dDaKw,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223345,930798,1361942308,1767490459
40466,136CAHoUUpb7wYvrcSQKHxNt9b9QM8ibd2,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,231427,930758,1366008559,1767467424
56486,1AgbYnaxRRXHqSwSW19ZzUGZhng2fUe2zH,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,254609,930758,1377668812,1767467424
56291,1Agb3vGJr5vzwhE3HHmfMzKnDMhW43PJ24,S3-COIN-0.5-AG,Redeemed,0.50000000,3E-8,254609,930756,1377668812,1767467137
1127,14erod5j2ZucsaPx5SS98eJYkbWugqa9Tb,S1-COIN-1,Redeemed,1.00000000,0E-8,147024,930318,1317074851,1767211788
10292,1Pb6VBwFUUy6DrA9X5bbnCfyqfiCevMo35,S1-COIN-1,Redeemed,1.00000000,0E-8,160690,929970,1325747862,1766985451
44441,13KiMmharvhXu6cPe5C25e7UX3A11rpmfG,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,394907,928875,1453693521,1766344407
44565,13KWFJFyioyPErGJAaY6MVp6o7SaFvSnuu,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,260165,928734,1380166204,1766252190
43442,13G82sFR593tEhjdR23R3r8TeU9pB2xJX9,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,239972,928693,1370475973,1766227353
43618,13Gr3Rk2Lh9FeewHuBSnwyCmJ4txiZbDYj,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,239972,928692,1370475973,1766225690
15429,1Cag4vbBrrPYAbb743i9y3LxvUBfnUhdQC,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,174432,928607,1333657563,1766179594
40867,137mwNWzpgvMoSYtRPtf1VuggnLJB4qcMp,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,233419,928389,1367072265,1766051821
28839,1GoKsrsW2SMMxmMZj5QQHNhGFCW2ZZpSFx,S2-COIN-25,Redeemed,25.00000000,0.00000800,257668,928019,1379049422,1765828273
13551,1AgWT9FeMtHTShFD15H4o37My1AFYtmhjk,S2-COIN-10,Redeemed,10.00000000,0.00089711,221412,927891,1360988782,1765741143
42653,13DJkws6mBejVsaaiGonW1rUZ3mspmoEWK,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,236632,927443,1368808775,1765468788
12893,1AgKTzEZaSaSE27mNCwAWrtsqUitUetNFT,S3-COIN-1-AG,Redeemed,1.00000000,1E-8,250630,927300,1375838062,1765390826
15218,1CaeBwRC9kfBqcKTAtYadriajyhEvqePH2,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157370,927225,1323802451,1765344417
5903,1EErQEbzELeJCCEcAUFR6dekvmhL9goGjA,S1-COIN-1,Redeemed,1.00000000,0E-8,218951,926995,1359653557,1765203047
23892,1CStY4F9fHPXEyn57Z8Dcnzz9wphkLmrzb,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,211362,926982,1354953362,1765191922
21603,1CS81hRCZBoFECPYPMtMRHHfP5WzPhPs9e,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,211362,926980,1354953362,1765191261
24434,1CSYmTufArZRGYha6iiq2yz7YBfYZ7pMg8,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,211362,926979,1354953362,1765190465
24567,1CszPHjcaF2QAFysbQdUAxMKddVsXcjpGj,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,211362,926976,1354953362,1765189161
5702,1DWGkx5ALGRRDRYXNHPE6o3HznwKfv8WG4,S1-COIN-1,Redeemed,1.00000000,0E-8,186960,926713,1341097639,1765047355
5705,1DwJZ1MBrKEj4bDpoJxcHy8Lzab4Qekqgb,S1-COIN-1,Redeemed,1.00000000,0E-8,186960,926644,1341097639,1765010273
13770,1Au1uZnK87eUMoJKRL9S3wroM29AiUQtL5,S1-COIN-1000,Redeemed,1000.00000000,0.00012805,158375,926567,1324427798,1764969943
13747,1Au17NJipcVz2CDbVJBYBajR4AkinbLT7P,S1-COIN-1000,Redeemed,1000.00000000,0E-8,204095,926566,1350712447,1764967712
42439,13CRVRuLSKF2p3gW8GgUFAA6Sej44JR6v3,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,235829,926403,1368359254,1764853475
42379,13CmH9Fdngj86qtsSGnLrttmas4Mfk46BJ,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,235829,926402,1368359254,1764852562
42386,13CmZ4ekPcbGzTNDRGFda7BnhYfpdYDnEH,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,235829,926402,1368359254,1764852562
42409,13CPbxkEuNMAM9mdUuCL5nUs8edLtPGt8W,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,235829,926402,1368359254,1764852562
42423,13CqD3XrEMBXkbPuANrYivpT4ttiZFyoRZ,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,235829,926402,1368359254,1764852562
42360,13CkQZQRTPfXFx8L8r6NjTJWfcH3neZX2y,S2-COIN-1-2013,Redeemed,1.00000000,2E-8,235829,926400,1368359254,1764849884
13730,1AgZVXmcGgBAe4A9HjV71PkJHvg5bvHuo1,S3-COIN-1-AG,Redeemed,1.00000000,0.39999400,250630,926386,1375838062,1764840761
10231,1P6EfFJvUkiZoVYuUYUjnaJ8SA5Sjwguyp,S1-COIN-1,Redeemed,1.00000000,0E-8,160690,926376,1325747862,1764833629
1150,14gqBCaENRbXE8thMwWzbDzUcTYCWCKees,S1-COIN-1,Redeemed,1.00000000,0E-8,147024,926188,1317074851,1764710835
31691,129Zj9s3dv3QDQYkFpXUVd5XRfizHwugia,S2-COIN-0.5,Redeemed,0.50000000,0E-8,242537,926063,1371789011,1764629402
31423,12948VyjW21EQCqugkJUzY21KSRYeW8aiB,S2-COIN-0.5,Redeemed,0.50000000,0E-8,242537,926053,1371789011,1764623973
61383,1AgzCSyykFkeJ44WzuMyicBFBJqs5ZXDqX,S3-COIN-0.1-AG,Redeemed,0.10000000,0E-8,260165,926044,1380166204,1764617807
30616,126f3BUhhdVAvPFStQwQVFCthHmPdLzheM,S2-COIN-0.5,Redeemed,0.50000000,0E-8,234583,925875,1367732370,1764512816
22498,1CsGqdyRyErzWb4bVY7vLr9mEE1bAcxtCa,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,216571,925235,1358201070,1764142848
28861,1GoNJ93oxrTX2gg2acMvDEarMDzYu9RqFf,S2-COIN-25,Redeemed,25.00000000,0E-8,156851,925091,1323479539,1764050639
13093,1Agp9LEiGMeaNHnMKm3d3FzDFDj7PUtVmv,S2-COIN-10,Redeemed,10.00000000,0E-8,212320,925089,1355602186,1764050325
4848,1C6gz7LYSKQJnm7kDJYZN2NYGxTaTufPkz,S1-COIN-5,Redeemed,5.00000000,0E-8,191245,925087,1343503098,1764047412
4864,1C8CpaFANWaP1UTnDQyFvDxH5GWFkdB4LY,S1-COIN-5,Redeemed,5.00000000,0E-8,191245,925087,1343503098,1764047412
307,12ndMeE1NSYF2bRP6uVKGu2kSEN3ZayYvE,S1-COIN-1,Redeemed,1.00000000,0E-8,144411,925065,1315438075,1764030219
60734,1AgwCPmvDMpiVQW15dHASMABuUQTZSvg9C,S3-COIN-0.1-AG,Redeemed,0.10000000,0E-8,277102,925058,1388083963,1764025925
30287,125EpoBx89hVQvLQ3cgDWgyX5nfER7wLV9,S2-COIN-0.5,Redeemed,0.50000000,0E-8,235527,924872,1368216750,1763916828
43911,13HpNLsUTTKu6rguvcCPKUdet4zz4KJTmt,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,242534,924717,1371787255,1763822866
43773,13HbeCVkq6EUJZZSSNP7JyfNURUCWBz1cP,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,242534,924712,1371787255,1763818100
44376,13KCfkVHXYyS4U4ELsE4dEeTQtF4Q3rbij,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,260165,924665,1380166204,1763787044
12849,1AgJzVWezd6xNpfRtP5xj7wCVu9XPh8XA5,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,250630,924660,1375838062,1763783659
60753,1AgwFdxFjqH67hpah2jEACVUKYfMinJjAS,S3-COIN-0.1-AG,Redeemed,0.10000000,0E-8,277102,924660,1388083963,1763783659
31733,12A7gECkBkaaNM7qaKRNYmHJeXhoooBWGz,S2-COIN-0.5,Redeemed,0.50000000,0E-8,255839,924658,1378185535,1763782464
22821,1CSjXw9PekUWTLcAJRVfM9isrDTtcbkuUB,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,210833,924617,1354598217,1763761273
10916,1v4kZUao6xtt2CgcCJ1ePmi38hJuDdfDn,S1-COIN-1,Redeemed,1.00000000,0E-8,152005,924476,1320517321,1763676888
15888,1CakCLCcaor2simpNP7rNXGaP6tz98n2k2,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157370,924356,1323802451,1763598811
1979,165WbhkFnGoUKSV6tsrvoXJ1kSejiZV1Tu,S1-COIN-1,Redeemed,1.00000000,0E-8,149762,924258,1318948073,1763537889
39820,1345hRJyM2PLfJ5xX48WQdgzuxTX4bhTry,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,924059,1362029921,1763410571
16986,1CausXxVZSmdfGAGarfkuJQEqbuJePCRed,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157432,923895,1323837698,1763306775
11562,1EueY7vxT1EQozcgiJ7iLsTzjW3EfoYxfv,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,156280,923882,1323155245,1763296962
16786,1CaT6HE2m8kNtiCqvymueP1EPdWPYwtLjr,S2-COIN-1-2012,Redeemed,1.00000000,0.09899100,170914,923800,1331608054,1763250829
1196,14jwAcHgwPqjBT7PCQZrFChLW4K786fBHo,S1-COIN-1,Redeemed,1.00000000,0E-8,148675,923702,1318159685,1763189505
29611,123336Wk6Pp4j4bzgmgdXWURXTbyatvsqw,S2-COIN-0.5,Redeemed,0.50000000,0E-8,235579,923698,1368240870,1763187636
28433,1GLEBXsrdRG19JxmPL2qvFe7eLQBPvL4oH,S2-COIN-25,Redeemed,25.00000000,0E-8,239997,923688,1370489388,1763178644
13442,1AguYmH92HsPZuyzv64LQrJsuZYYqfSowq,S3-COIN-1-AG,Redeemed,1.00000000,0E-8,250630,923659,1375838062,1763165481
42982,13En4fDyu2t1XF9SpE8YvJDSpWRgsrBVET,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,237797,923621,1369455008,1763140525
6175,1Ex5mCYL9p5VgYWZkvDMMWirrN9aHSaxtz,S1-COIN-1,Redeemed,1.00000000,0E-8,196505,923619,1346389256,1763139227
19099,1CChozvsGXb48YPRw9gemADEx9uBmSCkEY,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,196505,923619,1346389256,1763139227
56165,1AgaiuoDE8Svpiw54cyfm99ZnE76v9ueug,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,253844,923510,1377275647,1763074452
56223,1AgatpzqDZoBE4YMs1KUwamnx74cjvXuCU,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,253844,923510,1377275647,1763074452
56256,1Agawzn14toNjEys151RhNktR93qgQX9N6,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,253844,923510,1377275647,1763074452
41870,13Axqdg2SBBKcHQHXzK9r4xzLSk4StJM93,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,231427,923358,1366008559,1762988497
56245,1AgaW8gukpPzHZk1Q6uE1U2iiEhumb1mrJ,S3-COIN-0.5-AG,Redeemed,0.50000000,2E-8,253844,923310,1377275647,1762963175
56084,1Aga7LgjpkM9TBW9t8ysa6QfMYs5d7qhT8,S3-COIN-0.5-AG,Redeemed,0.50000000,2E-8,253844,923309,1377275647,1762963056
42205,13C1wm1y5z3yjTHbmgJxqtmvu1g6NhC1tb,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,233187,923151,1366948008,1762864319
16070,1CamDBc7tJGcsTqyXxzn49oHaShabFUhrK,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157370,922817,1323802451,1762662050
40972,137Wyez7nYs2BPugXzWQCPzgJoaMK2CgGt,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,233903,922655,1367324269,1762550104
3044,18DJRxu7QGwco2ifsQ4dpRk9oMZn59fCap,S1-COIN-1,Redeemed,1.00000000,0E-8,152306,922541,1320705920,1762482259
16559,1CARCGwNrkmyFzPCbWw8UVDy5H8878jAHv,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,186433,922315,1340776970,1762338189
16166,1CAnbf7R4mUuRFYmXS1vEws88AXinLKvoq,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,162923,922121,1326993697,1762218601
16699,1CASDVgFQUuoWbTih12zypXDaKKiLFrwx3,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,162923,922121,1326993697,1762218601
416,12UyMZFH3XeXyXoYf9YZPPQoLSVMBXWxKi,S1-COIN-1,Redeemed,1.00000000,0E-8,145085,922055,1315870371,1762177868
29400,122ehMm8ZNJnAKt9YAoWAeQqGUT4cVVdjU,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,921929,1366948008,1762098817
29403,122esPGsMi9ed2HrePMBN779WMYjHjC4Lu,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,921928,1366948008,1762098305
29510,122rLQCp9KnxUUy8emb2JgGkCjX8HdnA6A,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,921925,1366948008,1762097731
29375,122c3phDGRHoXkNd1vDgn9Sfb7b6ADMgQk,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,921923,1366948008,1762097040
29409,122fnadmMJ6bffx52UqgpENAyPX6KHRZio,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,921923,1366948008,1762097040
29426,122i7MGzBtUGLpQncE9cHsyDNc6HEKroDY,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,921922,1366948008,1762096584
29540,122uiQhvWRkBsqQM8zn42GrbQvHq9qARRH,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,921921,1366948008,1762096032
56073,1Aga5AHvhJf3RNYd58mwXKG2AT8Vh3mVhc,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,250630,921397,1375838062,1761791908
17352,1CaXW3io1Za8uuoSdNnyjJ2wtg7rbzWDeQ,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157370,921272,1323802451,1761706321
21166,1Cs1gk37fux4yp64JjvaKyKKNVTbDMKXfb,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,220209,921244,1360331920,1761688024
12686,1AgGks3xwGeNHuBHKLBZdj6QfK8Ch79Ves,S2-COIN-10,Redeemed,10.00000000,0E-8,197473,921201,1346910698,1761668265
41205,138R518uSk6Z53juR8MVfMqtsYJkmKCTZ5,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,229925,921200,1365235942,1761666280
43631,13GShkGyjkrK6GtPF2EdTNtEBgtm7273et,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,239972,920802,1370475973,1761436499
28313,1GdZpPMdSvVayCLweCvDVpCoSvvcu23gYX,S2-COIN-25,Redeemed,25.00000000,0E-8,189804,920746,1342707154,1761408375
15110,1CaddRH61Eywn3hbLtjGW7i4dvba5oKBi5,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157370,920714,1323802451,1761390277
16429,1Caqd76j252YD6bkxjhugAKqsjXnDsT7Kx,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157370,920692,1323802451,1761375260
30309,125FzmukzbDPLKH18YPSsz7cdNU2p5uPeC,S2-COIN-0.5,Redeemed,0.50000000,0E-8,235527,920441,1368216750,1761249167
30328,125j7oktH83vfu6iasjVyh2khwevYSB83M,S2-COIN-0.5,Redeemed,0.50000000,0E-8,235527,920439,1368216750,1761247508
1030,1486aSSQeCZutdjZwi4baXJ2oWtuFxxDcn,S1-COIN-1,Redeemed,1.00000000,0E-8,146055,920417,1316465077,1761235139
29369,122BHQ2dghFWrCM7mGGAcqzjwWXegeXAMW,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,920294,1366948008,1761158049
29561,122WFM1BAb83QzeW5tq8jKifdJLawTG6Wo,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,920294,1366948008,1761158049
29305,1221UFNWp9jGp8wVGcQzsYf5m48DdzsYy4,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,920290,1366948008,1761157115
29382,122cqmUHQbYaE2V6XwphEYd595YdFR6rz6,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,920290,1366948008,1761157115
29495,122pZ9b5z1rCJdKMitgpaviFhcHgPKa8X8,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,920288,1366948008,1761155936
29547,122vdPcowZpVXQvc8gf8uwgHgyaqSo1Em7,S2-COIN-0.5,Redeemed,0.50000000,2E-8,233187,920287,1366948008,1761155803
471,12xzWtxdQEBVzXiHZ2PKLDYviy8bbcFQc4,S1-COIN-1,Redeemed,1.00000000,0E-8,144918,920285,1315756027,1761154836
5230,1CvHL3jFGzJMSFZtZP4hNtqC9qJs3QrSCp,S1-COIN-5,Redeemed,5.00000000,0E-8,175005,920285,1334014570,1761154836
29595,122Zn2vchifSL7BaFU7xDjCeSYsDH4Y2xh,S2-COIN-0.5,Redeemed,0.50000000,0E-8,233187,920284,1366948008,1761154371
3668,19q4ZZVucXw4hAKfWSJvW79PmSQRSjPPYn,S1-COIN-1,Redeemed,1.00000000,0E-8,154637,919709,1322167919,1760821027
40258,135LaC9t7JTxRHXuzLu4TUtDV8vpM5EXE9,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,919361,1362029921,1760632488
40590,136qL6CiCsM4qNLR6PkxRzdpoE7NPaLBuy,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,232090,919321,1366366175,1760608955
40112,1352sxpJ6kbLMnLJ6KRCrgAAXXwxMyU4pV,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,919250,1362029921,1760568081
24191,1CSwj6kucvjpGzDT33RYQFFzcC7etcs6eh,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,212529,919121,1355757190,1760493170
704,13hRDdr2ADJsrmbWc7Us9M7aEShaZcbui6,S1-COIN-1,Redeemed,1.00000000,0E-8,147577,918849,1317437201,1760352552
562,1379yEQxJAAq5kreqaMNLKJEMyFcnkLkuw,S1-COIN-1,Redeemed,1.00000000,0E-8,144918,918560,1315756027,1760181741
18803,1CcfaYn4zHkeA9huFfHjRGQ6PUFisZx7EG,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,205936,918480,1351740659,1760124569
56181,1AgaLpJvuXh1tcrHXUFRZU957d7V9Lv6Ri,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,253844,918476,1377275647,1760122945
39433,132utJeQvziEexYtnx95d8Wwk2gv36zu17,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223962,918252,1362268885,1759975949
39440,132VoGUncj1yyRaZy45MFYdctyufJ98nPD,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223962,918252,1362268885,1759975949
39690,133PXN8f1S89Q18rky4ATsQ2GZyCtKDCRG,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223962,918251,1362268885,1759974369
2967,185seso3zxCiVEQzKheaYpifCknFHNy6tM,S1-COIN-1,Redeemed,1.00000000,0E-8,151444,918194,1320178580,1759932525
43046,13EUKrYZhWZWpA6eYBs4NvuyqoqDebr1BN,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,237797,918176,1369455008,1759922068
16789,1CAt9L64S6AUt6pwcbYyp7X5RbvTeUSBfK,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,162923,918159,1326993697,1759914703
3354,18ZiYcULm7EcZYR4NR8uk5oDr6TjwPUtg5,S1-COIN-1,Redeemed,1.00000000,0E-8,153165,918077,1321223827,1759866884
5527,1DkNWPw8tMxH19jgSGycgK9WW9tLPyqrfn,S1-COIN-1,Redeemed,1.00000000,0E-8,180621,918069,1337346603,1759861764
56065,1Aga2onL61uPzTcdZycGXR4w8RtQuNiYsN,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,253844,918066,1377275647,1759860494
56182,1AgaLQCGWCXFH9SzAPtNiVWc5zHvcCQZwM,S3-COIN-0.5-AG,Redeemed,0.50000000,0E-8,253844,918062,1377275647,1759856387
14156,1Ca1NkX3E5ZMmreDcddUnTYx7c81eKGJua,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157585,917967,1323931765,1759799330
1788,15sCkBJTTL46KdKE7bLbofHGZREVUFmxeu,S1-COIN-1,Redeemed,1.00000000,0E-8,150583,917920,1319548859,1759765885
15597,1CaHiuu3xBcs5yrZDsjogoWMF3ef2t9hFA,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157370,917550,1323802451,1759531809
22725,1CsJAAhRFYcXnYgzggLnFkd3NVnVSmfUdv,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,212529,917531,1355757190,1759518736
14506,1CA6uEoiiQgpGoR2FMQkaMN3vTSAscWmoZ,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,182244,917510,1338398018,1759499622
21851,1CsbdEDvTZ9mZQxC9Mc7jBuPBWrV7cUv1g,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,212529,917244,1355757190,1759329075
39067,131mrHgZxQfCb9zMZmTkjXAzpBW4V8eax9,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223345,917132,1361942308,1759270431
31227,128jCho8J3gKoYg5kT4pf8rsuirSC1afJa,S2-COIN-0.5,Redeemed,0.50000000,0E-8,248954,917025,1375052298,1759212234
23676,1CSs323hnkuzRUrRzSAch3V3t6xCrE1s31,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,218866,916938,1359619941,1759163426
21820,1CSaXY5VRXBfwsxaKPBVzXTBNNccSevu5r,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,212529,916843,1355757190,1759099593
50297,1Ag7uC4xDjA9wHV99Nyc5nBr2epetCevnb,S3-COIN-1-AG,Redeemed,1.00000000,0E-8,274773,916388,1386994384,1758841429
