snapshot,balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
90000,all,P2PK,never_spent,51335,51337,258632995776774,51334,51336,258632995776774,20.94
90000,all,P2PKH,active,607,3225,66038522036128,607,3225,66038522036128,1.26
90000,all,P2PKH,all,7472,11850,191296276223226,609,3227,66043523036128,1.26
90000,all,P2PKH,inactive,2,2,5001000000,2,2,5001000000,0.00
90000,all,P2PKH,never_spent,6863,8623,125252753187098,0,0,0,0.00
90000,ge1,All,active,418,2917,66069055036128,418,2917,66069055036128,1.14
90000,ge1,All,all,55034,59096,449928814813011,51682,54182,324742138812902,22.05
90000,ge1,All,inactive,14,14,41072000000,14,14,41072000000,0.01
90000,ge1,All,never_spent,54602,56165,383818687776883,51250,51251,258632011776774,20.91
90000,ge1,P2PK,active,11,11,34652000000,11,11,34652000000,0.01
90000,ge1,P2PK,all,51275,51276,258702735776774,51274,51275,258702735776774,20.92
90000,ge1,P2PK,inactive,13,13,36072000000,13,13,36072000000,0.01
90000,ge1,P2PK,never_spent,51251,51252,258632011776774,51250,51251,258632011776774,20.91
90000,ge1,P2PKH,active,407,2906,66034403036128,407,2906,66034403036128,1.13
90000,ge1,P2PKH,all,3759,7820,191226079036237,408,2907,66039403036128,1.13
90000,ge1,P2PKH,inactive,1,1,5000000000,1,1,5000000000,0.00
90000,ge1,P2PKH,never_spent,3351,4913,125186676000109,0,0,0,0.00
90000,ge10,All,active,299,2539,66031525000040,299,2539,66031525000040,0.99
